"Proc","EventDur","EC1","EC2","EC3","Time","SeqIndx"
16,92,2,245,418,7,1
16,152,1,100,0,17,3
16,202,1,100,0,4,3
16,116,1,100,0,29,3
16,96,2,245,418,7,1
16,103,2,245,418,8,1
16,222,2,245,418,9,1
16,102,2,245,418,9,1
16,150,2,245,418,5,1
16,118,1,100,0,5,3
16,150,2,245,418,9,1
16,140,1,100,0,14,3
16,92,2,245,418,6,1
16,96,2,245,418,8,1
16,120,1,100,0,26,3
16,128,1,100,0,25,3
16,126,2,245,418,6,1
16,88,2,245,418,10,1
16,598,2,250,405,9,12
16,148,1,100,0,4,3
16,104,2,245,418,7,1
16,204,2,204,317,11,61
16,140,1,100,0,7,3
16,94,2,245,418,6,1
16,154,1,100,0,21,3
16,112,2,245,418,7,1
16,140,2,245,418,7,1
16,90,2,245,418,8,1
16,124,1,100,0,28,3
16,134,1,100,0,24,3
16,136,1,100,0,24,3
16,100,2,245,418,9,1
16,110,2,245,418,8,1
16,104,2,245,418,9,1
16,124,1,100,0,20,3
16,424,2,245,418,6,1
16,124,1,100,0,4,3
16,116,2,245,418,8,1
16,98,2,245,418,8,1
16,88,2,245,418,6,1
16,138,1,100,0,14,3
16,96,2,245,418,8,1
16,134,1,100,0,27,3
16,130,1,100,0,25,3
16,200,1,100,0,5,3
16,138,2,245,418,9,1
16,532,1,100,0,29,15
16,106,2,245,418,6,1
16,118,1,100,0,28,3
16,106,2,245,418,9,1
16,126,2,245,418,7,1
16,458,2,245,418,6,1
16,156,1,100,0,19,3
16,140,1,100,0,21,3
16,554,2,204,317,11,61
16,80,1,100,0,16,9
16,132,1,100,0,26,3
16,13820,2,204,319,10,157
16,96,2,245,418,6,1
16,96,2,245,418,6,1
16,136,1,100,0,21,3
16,148,1,100,0,22,3
16,94,2,245,418,5,1
16,408,2,245,418,8,4
16,148,1,100,0,23,3
16,132,1,100,0,5,3
16,90,2,245,418,6,1
16,96,2,245,418,9,1
16,120,1,100,0,4,3
16,96,2,245,418,9,1
16,96,2,245,418,8,1
16,121,1,100,0,26,3
16,104,2,245,418,9,1
16,134,2,245,418,9,1
16,104,2,245,418,9,1
16,102,2,245,418,9,1
16,102,2,245,418,8,1
16,100,2,245,418,6,1
16,128,1,100,0,24,3
16,104,2,245,418,9,1
16,176,1,100,0,5,3
16,90,2,245,418,6,1
16,140,1,100,0,27,3
16,98,2,245,418,6,1
16,88,2,245,418,7,1
16,136,1,100,0,27,3
16,100,2,245,418,9,1
16,104,2,245,418,7,1
16,456,2,245,418,6,1
16,130,1,100,0,28,3
16,126,1,100,0,27,3
16,108,2,245,418,8,1
16,104,2,245,418,10,1
16,92,2,245,418,6,1
16,88,2,245,418,5,1
16,104,2,245,418,10,1
16,106,2,245,418,10,1
16,144,1,100,0,26,3
16,124,2,245,418,6,1
16,150,1,100,0,21,3
16,104,2,245,418,6,1
16,13872,2,204,319,10,157
16,102,2,245,418,6,1
16,124,2,245,418,8,1
16,94,2,245,418,9,1
16,142,1,100,0,21,3
16,142,1,100,0,23,3
16,166,1,100,0,26,3
16,22,2,245,418,10,2
16,106,2,245,418,9,1
16,114,2,245,418,8,1
16,94,2,245,418,8,1
16,116,2,245,418,8,1
16,106,2,245,418,8,1
16,144,1,100,0,23,3
16,430,2,245,418,8,1
16,96,2,245,418,6,1
16,148,1,100,0,27,3
16,100,2,245,418,6,1
16,102,2,245,418,8,1
16,13821,2,204,319,24,157
16,166,2,245,418,7,1
16,132,1,100,0,4,3
16,14,1,104,0,17,22
16,94,2,245,418,5,1
16,140,1,100,0,14,3
16,106,2,245,418,8,1
16,88,2,245,418,6,2
16,118,2,245,418,9,1
16,20,2,245,418,9,2
16,134,1,100,0,27,3
16,100,2,245,418,9,1
16,108,2,245,418,9,1
16,94,2,245,418,6,1
16,144,1,100,0,25,3
16,182,2,245,418,9,1
16,136,1,100,0,5,3
16,142,1,100,0,28,3
16,396,2,245,418,7,4
16,152,1,100,0,29,3
16,110,2,245,418,8,1
16,124,2,245,418,6,1
16,110,2,245,418,9,1
16,150,1,100,0,22,3
16,92,2,245,418,7,1
16,124,1,100,0,5,3
16,122,1,100,0,4,3
16,140,1,100,0,4,3
16,146,1,100,0,26,3
16,146,1,100,0,24,3
16,112,2,245,418,9,1
16,136,1,100,0,4,3
16,3547,2,207,127,4,85
16,106,2,245,418,8,1
16,90,2,245,418,7,1
16,102,2,245,418,7,1
16,100,2,245,418,7,1
16,10292,2,204,319,16,141
16,88,2,245,418,8,1
16,118,1,100,0,29,3
16,10364,2,204,319,16,141
16,440,2,245,418,8,1
16,202,1,100,0,5,3
16,104,2,245,418,9,1
16,106,2,245,418,9,1
16,126,1,100,0,29,3
16,13856,2,204,319,11,157
16,136,1,100,0,23,3
16,10,1,104,0,13,22
16,96,2,245,418,9,1
16,148,2,245,418,8,1
16,108,2,245,418,9,1
16,418,2,245,418,7,1
16,90,2,245,418,9,1
16,100,2,245,418,9,1
16,180,2,245,418,7,1
16,120,1,100,0,4,3
16,124,1,100,0,4,3
16,194,1,100,0,21,20
16,102,2,245,418,10,1
16,99,2,245,418,9,1
16,104,2,245,418,9,1
16,106,2,245,418,7,1
16,90,2,245,418,9,1
16,106,2,245,418,8,1
16,94,2,245,418,6,1
16,158,2,245,418,8,1
16,106,2,245,418,7,1
16,106,1,100,0,4,3
16,94,2,245,418,9,1
16,186,2,245,418,7,1
16,110,2,245,418,7,1
16,92,2,245,418,6,1
16,138,1,100,0,29,3
16,94,2,245,418,6,1
16,7128,2,204,319,11,110
16,170,1,100,0,29,3
16,130,1,100,0,26,3
16,128,1,100,0,5,3
16,140,2,245,418,5,1
16,100,2,245,418,9,1
16,110,2,245,418,7,1
16,124,2,245,418,6,1
16,96,2,245,418,7,1
16,100,2,245,418,7,1
16,13852,2,204,319,17,157
16,132,1,100,0,28,3
16,26,2,245,418,9,2
16,13863,2,204,319,24,157
16,774,2,245,418,6,5
16,142,1,100,0,4,3
16,132,1,100,0,23,3
16,92,2,245,418,6,1
16,104,1,100,0,4,3
16,138,2,245,418,9,1
16,100,2,245,418,8,1
16,13831,2,204,319,10,157
16,128,1,100,0,17,3
16,94,2,245,418,7,1
16,96,2,245,418,8,1
16,94,2,245,418,8,1
16,134,1,100,0,20,3
16,130,2,245,418,7,1
16,130,2,245,418,8,1
16,100,2,245,418,9,1
16,136,1,100,0,28,3
16,13823,2,204,319,23,157
16,142,1,100,0,23,9
16,92,2,245,418,6,1
16,106,2,245,418,9,1
16,366,2,245,418,9,4
16,12,1,104,0,18,22
16,100,2,245,418,8,1
16,110,2,245,418,10,1
16,112,2,245,418,7,1
16,424,2,245,418,8,1
16,100,2,245,418,6,1
16,128,1,100,0,27,3
16,94,2,245,418,7,1
16,142,1,100,0,5,3
16,112,2,245,418,8,1
16,130,1,100,0,4,3
16,144,1,100,0,4,3
16,100,2,245,418,7,1
16,106,2,245,418,9,1
16,110,2,245,418,7,1
16,108,2,245,418,7,1
16,13827,2,204,319,17,157
16,132,1,100,0,29,3
16,116,2,245,418,7,1
16,345,2,245,418,8,4
16,98,2,245,418,8,1
16,96,2,245,418,6,1
16,96,2,245,418,9,1
16,140,2,245,418,9,1
16,164,1,100,0,16,3
16,114,2,245,418,9,1
16,128,2,245,418,7,1
16,92,2,245,418,6,1
16,88,2,245,418,7,1
16,110,2,245,418,8,1
16,142,1,100,0,5,32
16,126,1,100,0,24,3
16,134,1,100,0,5,3
16,134,1,100,0,19,3
16,100,2,245,418,7,1
16,98,2,245,418,7,1
16,188,1,100,0,10,3
16,142,2,245,418,6,1
16,146,2,245,418,8,1
16,16,2,245,418,8,2
16,104,2,245,418,7,1
16,424,2,245,418,6,1
16,140,1,100,0,20,3
16,106,2,245,418,7,1
16,420,2,245,418,9,4
16,92,2,245,418,7,1
16,126,1,100,0,28,3
16,104,2,245,418,8,1
16,104,2,245,418,6,1
16,116,2,245,418,8,1
16,96,2,245,418,9,1
16,112,2,245,418,8,1
16,92,2,245,418,9,1
16,172,1,100,0,15,3
16,107,2,245,418,7,1
16,150,1,100,0,4,3
16,126,1,100,0,16,3
16,142,1,100,0,24,3
16,130,1,100,0,23,3
16,118,2,245,418,8,1
16,138,2,245,418,6,1
16,134,1,100,0,4,3
16,118,2,245,418,10,1
16,94,2,245,418,10,1
16,108,2,245,418,9,1
16,98,2,245,418,6,1
16,86,2,245,418,7,1
16,13863,2,204,319,23,157
16,116,1,100,0,28,3
16,95,2,245,418,7,1
16,118,1,100,0,29,3
16,136,1,100,0,28,3
16,186,1,100,0,5,3
16,134,1,100,0,4,3
16,117,1,100,0,26,3
16,160,1,100,0,5,3
16,92,2,245,418,6,1
16,138,2,245,418,8,1
16,126,1,100,0,25,3
16,174,2,245,418,9,1
16,146,2,245,418,8,1
16,124,1,100,0,25,3
16,94,2,245,418,10,1
16,94,2,245,418,7,1
16,142,1,100,0,25,3
16,102,1,100,0,4,3
16,148,2,245,418,7,1
16,96,2,245,418,9,1
16,138,2,245,418,7,1
16,13860,2,204,319,11,157
16,98,2,245,418,7,1
16,94,2,245,418,6,1
16,90,2,245,418,7,1
16,118,2,245,418,6,1
16,124,2,245,418,8,1
16,118,1,100,0,26,3
16,98,2,245,418,10,1
16,100,2,245,418,7,1
16,90,2,245,418,8,1
16,142,1,100,0,13,3
16,150,1,100,0,26,3
16,112,2,245,418,7,1
16,110,2,245,418,7,1
16,102,2,245,418,8,1
16,486,1,100,0,5,3
16,154,2,245,418,7,1
16,186,2,245,418,7,1
16,110,2,245,418,9,1
16,98,2,245,418,7,1
16,94,2,245,418,9,1
16,110,1,100,0,17,3
16,112,1,100,0,4,3
16,108,2,245,418,6,1
16,120,2,245,418,6,1
16,148,1,100,0,27,3
16,138,1,100,0,5,3
16,120,2,245,418,6,1
16,13816,2,204,319,14,157
16,100,2,245,418,9,1
16,140,1,100,0,24,3
16,106,2,245,418,6,1
16,94,2,245,418,7,1
16,98,2,245,418,6,1
16,148,1,100,0,5,3
16,110,2,245,418,6,1
16,128,1,100,0,28,3
16,122,1,100,0,26,3
16,128,1,100,0,5,3
16,140,1,100,0,22,3
16,104,2,245,418,9,1
16,13831,2,204,319,17,157
16,114,2,245,418,5,1
16,112,2,245,418,8,1
16,112,1,100,0,18,3
16,144,1,100,0,4,3
16,104,2,245,418,6,1
16,492,2,245,418,8,1
16,146,2,245,418,9,1
16,124,2,245,418,7,1
16,154,1,100,0,13,3
16,118,2,245,418,8,1
16,397,2,245,418,6,4
16,134,1,100,0,25,3
16,106,2,245,418,7,1
16,116,1,100,0,5,3
16,429,2,245,418,7,1
16,92,2,245,418,8,1
16,104,2,245,418,6,1
16,136,2,245,418,9,1
16,122,1,100,0,5,3
16,138,1,100,0,24,3
16,116,2,245,418,9,1
16,134,1,100,0,28,3
16,90,2,245,418,6,1
16,130,1,100,0,5,3
16,130,1,100,0,5,3
16,124,2,245,418,9,1
16,114,1,100,0,28,3
16,100,2,245,418,7,1
16,13827,2,204,319,17,157
16,128,1,100,0,23,3
16,102,2,245,418,7,1
16,160,1,100,0,24,3
16,114,2,245,418,8,1
16,138,2,245,418,8,1
16,164,1,100,0,12,3
16,122,2,245,418,8,1
16,210,2,245,418,8,1
16,112,2,245,418,8,1
16,96,2,245,418,9,1
16,638,1,100,0,6,15
16,198,1,100,0,25,3
16,134,1,100,0,4,3
16,108,2,245,418,7,1
16,102,2,245,418,8,1
16,144,2,245,418,9,1
16,112,1,100,0,29,3
16,110,1,100,0,5,3
16,16,2,245,418,6,2
16,108,2,245,418,6,1
16,202,2,204,317,23,59
16,354,1,100,0,21,3
16,146,1,100,0,12,3
16,13838,2,204,319,11,157
16,102,2,245,418,8,1
16,104,2,245,418,9,1
16,104,2,245,418,9,1
16,154,1,100,0,17,3
16,94,2,245,418,5,1
16,424,2,245,418,7,1
16,548,2,245,418,7,38
16,100,2,245,418,9,1
16,112,1,100,0,29,3
16,96,2,245,418,7,1
16,94,2,245,418,6,1
16,108,2,245,418,8,1
16,130,1,100,0,28,3
16,110,2,245,418,9,1
16,144,1,100,0,24,3
16,116,2,245,418,7,1
16,104,2,245,418,8,1
16,172,2,245,418,8,23
16,116,2,245,418,6,1
16,96,2,245,418,8,1
16,13790,2,204,319,15,157
16,192,1,100,0,4,3
16,108,2,245,418,7,1
16,110,2,245,418,8,1
16,94,2,245,418,7,1
16,118,1,100,0,5,3
16,94,2,245,418,6,1
16,118,1,100,0,4,3
16,136,2,245,418,6,1
16,94,2,245,418,7,1
16,94,2,245,418,5,1
16,98,2,245,418,6,1
16,104,2,245,418,7,1
16,90,2,245,418,6,1
16,96,2,245,418,8,1
16,146,2,245,418,6,1
16,124,2,245,418,6,1
16,7152,2,204,319,25,110
16,13879,2,204,319,12,157
16,140,2,245,418,9,1
16,90,2,245,418,6,1
16,130,1,100,0,4,3
16,104,2,245,418,7,1
16,90,2,245,418,6,1
16,10300,2,204,319,19,141
16,106,2,245,418,7,1
16,104,2,245,418,7,1
16,108,2,245,418,8,1
16,122,2,245,418,8,1
16,130,1,100,0,4,3
16,132,1,100,0,4,3
16,98,2,245,418,7,1
16,130,1,100,0,4,3
16,96,2,245,418,6,1
16,112,1,100,0,4,3
16,13815,2,250,405,10,147
16,90,2,245,418,7,1
16,96,2,245,418,5,1
16,112,2,245,418,8,1
16,138,1,100,0,22,3
16,106,2,245,418,9,1
16,110,2,245,418,6,1
16,162,1,100,0,26,3
16,104,2,245,418,10,1
16,112,2,245,418,6,1
16,13909,2,204,319,25,157
16,114,2,245,418,8,1
16,494,2,245,418,9,1
16,136,2,245,418,9,1
16,140,1,100,0,28,3
16,170,2,245,418,8,1
16,142,1,100,0,19,3
16,136,2,245,418,7,1
16,152,2,245,418,8,1
16,124,1,100,0,29,3
16,146,2,245,418,9,1
16,144,1,100,0,25,3
16,152,1,100,0,17,3
16,96,2,245,418,8,1
16,94,2,245,418,7,1
16,156,1,100,0,19,3
16,108,2,245,418,8,1
16,98,2,245,418,7,1
16,142,1,100,0,5,3
16,136,1,100,0,13,3
16,102,2,245,418,7,1
16,124,1,100,0,26,3
16,104,2,245,418,6,1
16,106,2,245,418,9,1
16,96,2,245,418,9,1
16,154,2,245,418,7,1
16,94,2,245,418,6,1
16,94,2,245,418,9,1
16,144,1,100,0,5,3
16,126,2,245,418,6,1
16,128,1,100,0,26,3
16,120,1,100,0,12,3
16,101,2,245,418,9,1
16,132,1,100,0,26,3
16,94,2,245,418,7,1
16,124,1,100,0,27,3
16,140,1,100,0,27,3
16,128,1,100,0,5,3
16,104,2,245,418,9,1
16,144,2,245,418,9,1
16,140,2,245,418,8,1
16,90,2,245,418,9,1
16,116,2,245,418,9,1
16,214,2,245,418,7,1
16,112,2,245,418,8,1
16,114,2,245,418,9,1
16,92,2,245,418,7,1
16,100,2,245,418,6,1
16,126,1,100,0,27,3
16,138,1,100,0,11,3
16,512,2,245,418,7,5
16,106,2,245,418,9,1
16,140,1,100,0,21,3
16,155,2,245,418,9,1
16,150,2,245,418,5,1
16,114,1,100,0,29,3
16,100,2,245,418,8,1
16,184,2,245,418,9,1
16,100,2,245,418,7,1
16,114,2,245,418,6,1
16,114,2,245,418,9,1
16,117,1,100,0,4,3
16,13854,2,204,319,12,157
16,100,2,245,418,8,1
16,142,1,100,0,4,3
16,290,1,100,0,6,3
16,94,2,245,418,8,1
16,222,1,100,0,25,20
16,13867,2,204,319,12,218
16,126,1,100,0,5,3
16,108,2,245,418,7,1
16,94,2,245,418,9,1
16,13817,2,204,319,10,157
16,100,2,245,418,9,1
16,116,2,245,418,7,1
16,160,1,100,0,18,3
16,13837,2,204,319,26,157
16,402,2,245,418,7,4
16,100,2,245,418,7,1
16,180,1,100,0,27,3
16,128,1,100,0,4,3
16,92,2,245,418,8,1
16,146,2,245,418,9,1
16,106,1,100,0,15,3
16,92,2,245,418,5,1
16,13823,2,204,319,19,157
16,114,1,100,0,4,3
16,106,2,245,418,8,1
16,128,2,245,418,6,1
16,139,2,245,418,7,1
16,13394,2,204,319,12,153
16,114,2,245,418,9,1
16,100,2,245,418,9,1
16,140,1,100,0,12,3
16,88,2,245,418,9,1
16,146,2,245,418,8,1
16,122,1,100,0,4,3
16,110,2,245,418,8,1
16,196,2,245,418,9,1
16,426,2,245,418,10,1
16,214,2,204,317,11,61
16,116,1,100,0,5,3
16,140,1,100,0,25,3
16,188,1,100,0,5,3
16,162,1,100,0,19,3
16,88,2,245,418,6,1
16,154,2,245,418,7,1
16,108,2,245,418,6,1
16,430,2,245,418,5,1
16,216,1,100,0,26,20
16,96,2,245,418,6,1
16,104,1,100,0,5,3
16,106,2,245,418,8,1
16,110,2,245,418,6,1
16,122,1,100,0,22,3
16,13864,2,204,319,10,157
16,106,2,245,418,7,1
16,102,2,245,418,8,1
16,94,2,245,418,6,1
16,104,2,245,418,8,1
16,13858,2,204,319,13,157
16,104,2,245,418,10,1
16,144,1,100,0,12,3
16,6813,2,204,319,26,110
16,13525,2,204,319,22,157
16,102,2,245,418,8,1
16,146,1,100,0,20,3
16,7127,2,204,319,25,110
16,98,2,245,418,6,1
16,510,2,245,418,8,5
16,122,1,100,0,28,3
16,104,2,245,418,7,1
16,140,1,100,0,16,3
16,94,2,245,418,8,1
16,98,2,245,418,7,1
16,99,2,245,418,8,1
16,108,2,245,418,9,1
16,139,1,100,0,27,3
16,416,2,245,418,9,4
16,108,2,245,418,8,1
16,100,2,245,418,9,1
16,154,1,100,0,22,3
16,92,2,245,418,9,1
16,102,2,245,418,6,1
16,114,2,245,418,9,1
16,102,2,245,418,8,1
16,196,1,100,0,4,3
16,150,2,245,418,7,1
16,106,2,245,418,8,1
16,104,2,245,418,9,1
16,458,2,245,418,6,1
16,96,2,245,418,9,1
16,127,2,245,418,8,1
16,74,1,100,0,4,9
16,138,2,245,418,6,1
16,128,2,245,418,8,1
16,90,2,245,418,7,1
16,94,2,245,418,6,1
16,104,2,245,418,9,1
16,110,2,245,418,10,1
16,148,1,100,0,20,3
16,130,1,100,0,27,3
16,184,2,245,418,9,1
16,218,2,204,317,11,61
16,88,2,245,418,9,1
16,104,2,245,418,10,1
16,184,1,100,0,20,20
16,208,2,204,317,10,61
16,186,1,100,0,24,3
16,104,2,245,418,9,1
16,98,2,245,418,7,1
16,122,1,100,0,27,3
16,144,1,100,0,11,3
16,14,2,245,418,6,2
16,102,2,245,418,6,1
16,142,1,100,0,17,3
16,96,2,245,418,7,1
16,100,2,245,418,9,1
16,161,2,245,418,6,1
16,94,2,245,418,7,1
16,130,1,100,0,23,3
16,138,1,100,0,4,3
16,120,1,100,0,4,3
16,96,2,245,418,7,1
16,110,2,245,418,9,1
16,110,2,245,418,9,1
16,158,2,245,418,9,1
16,150,1,100,0,29,3
16,104,2,245,418,9,1
16,136,1,100,0,29,3
16,13834,2,204,319,16,165
16,104,1,100,0,25,3
16,134,1,100,0,26,3
16,132,2,245,418,6,1
16,128,2,245,418,6,1
16,10,1,104,0,17,22
16,100,2,245,418,9,1
16,100,2,245,418,7,1
16,136,1,100,0,4,3
16,13796,2,204,319,14,157
16,102,2,245,418,7,1
16,10,1,104,0,13,22
16,120,1,100,0,25,3
16,144,1,100,0,16,3
16,460,2,245,418,8,1
16,20,2,245,418,7,2
16,164,2,245,418,9,1
16,126,2,245,418,6,1
16,128,1,100,0,27,3
16,144,1,100,0,27,3
16,140,1,100,0,29,3
16,142,1,100,0,29,3
16,104,2,245,418,7,1
16,189,1,100,0,5,3
16,92,2,245,418,6,1
16,156,1,100,0,13,3
16,72,1,100,0,4,9
16,154,1,100,0,22,3
16,100,2,245,418,8,1
16,13450,2,204,319,11,153
16,130,1,100,0,4,3
16,98,2,245,418,7,1
16,128,1,100,0,23,3
16,118,2,245,418,8,1
16,147,2,245,418,9,1
16,129,1,100,0,25,3
16,138,1,100,0,5,3
16,98,2,245,418,9,1
16,130,2,245,418,7,1
16,13825,2,204,319,11,157
16,462,2,245,418,6,1
16,12,1,104,0,20,22
16,24808,2,204,319,24,246
16,164,2,245,418,6,1
16,250,2,245,418,8,1
16,136,1,100,0,29,3
16,96,2,245,418,6,1
16,146,1,100,0,29,3
16,92,2,245,418,8,1
16,100,2,245,418,6,1
16,96,2,245,418,6,1
16,94,2,245,418,6,1
16,160,2,245,418,9,1
16,110,2,245,418,8,1
16,118,1,100,0,28,3
16,128,2,245,418,9,1
16,168,2,245,418,7,1
16,150,2,245,418,9,1
16,112,2,245,418,7,1
16,152,2,245,418,9,1
16,112,2,245,418,7,1
16,132,1,100,0,14,3
16,98,2,245,418,9,1
16,120,1,100,0,24,3
16,128,2,245,418,7,1
16,90,2,245,418,7,1
16,448,2,245,418,7,1
16,104,2,245,418,8,1
16,102,2,245,418,9,1
16,124,1,100,0,15,3
16,142,1,100,0,28,3
16,139,1,100,0,15,3
16,144,1,100,0,4,3
16,138,1,100,0,5,3
16,437,2,245,418,8,1
16,13809,2,204,319,13,157
16,106,2,245,418,9,1
16,146,1,100,0,11,3
16,146,1,100,0,24,3
16,13453,2,204,319,23,155
16,130,2,245,418,9,1
16,106,2,245,418,7,1
16,102,2,245,418,6,1
16,138,1,100,0,4,3
16,186,1,100,0,19,20
16,108,2,245,418,7,1
16,140,1,100,0,4,3
16,144,1,100,0,25,3
16,120,1,100,0,4,3
16,114,1,100,0,4,3
16,132,1,100,0,25,3
16,13881,2,204,319,10,157
16,146,2,245,418,6,1
16,106,2,245,418,7,1
16,138,1,100,0,4,3
16,94,2,245,418,7,1
16,100,2,245,418,7,1
16,94,2,245,418,9,1
16,154,1,100,0,19,3
16,374,2,245,418,9,4
16,136,1,100,0,11,3
16,115,1,100,0,5,3
16,90,2,245,418,5,1
16,136,1,100,0,15,3
16,102,2,245,418,9,1
16,174,1,100,0,4,3
16,148,2,245,418,8,1
16,96,2,245,418,8,1
16,108,2,245,418,8,1
16,126,1,100,0,28,3
16,92,2,245,418,7,1
16,190,1,100,0,26,20
16,138,2,245,418,7,1
16,186,1,100,0,17,20
16,104,2,245,418,7,1
16,88,1,100,0,24,9
16,126,1,100,0,20,3
16,100,2,245,418,8,1
16,112,2,245,418,6,1
16,90,2,245,418,7,1
16,138,1,100,0,21,3
16,144,1,100,0,24,3
16,126,2,245,418,9,1
16,136,2,245,418,7,1
16,110,2,245,418,10,1
16,104,2,245,418,9,1
16,100,2,245,418,7,1
16,116,1,100,0,20,3
16,134,1,100,0,21,3
16,115,2,245,418,6,1
16,134,1,100,0,26,3
16,90,2,245,418,6,1
16,13876,2,204,319,11,157
16,148,1,100,0,24,3
16,13872,2,204,319,12,157
16,138,2,245,418,8,1
16,94,2,245,418,9,1
16,112,1,100,0,28,3
16,100,2,245,418,7,1
16,96,2,245,418,8,1
16,94,2,245,418,6,1
16,130,1,100,0,15,32
16,148,1,100,0,14,3
16,160,2,245,418,9,1
16,102,2,245,418,7,1
16,104,2,245,418,7,1
16,92,2,245,418,8,1
16,148,1,100,0,16,3
16,108,2,245,418,7,1
16,132,1,100,0,21,3
16,124,2,245,418,8,1
16,130,2,245,418,8,1
16,136,1,100,0,4,3
16,90,2,245,418,7,1
16,101,2,245,418,9,1
16,254,2,245,418,9,1
16,140,1,100,0,27,3
16,142,1,100,0,20,3
16,90,2,245,418,7,1
16,144,1,100,0,4,3
16,353,1,100,0,29,3
16,130,1,100,0,5,3
16,124,1,100,0,19,3
16,132,2,245,418,9,1
16,94,2,245,418,8,1
16,110,2,245,418,7,1
16,136,2,245,418,8,1
16,98,2,245,418,7,1
16,136,1,100,0,24,3
16,102,2,245,418,7,1
16,142,1,100,0,6,3
16,13832,2,204,319,14,157
16,114,2,245,418,8,1
16,13871,2,204,319,10,157
16,132,1,100,0,25,3
16,458,2,245,418,5,1
16,140,2,245,418,8,1
16,131,1,100,0,4,3
16,126,1,100,0,29,3
16,420,2,245,418,7,1
16,120,1,100,0,28,3
16,114,1,100,0,29,3
16,5111,1,100,0,22,315
16,214,2,204,317,16,61
16,452,2,245,418,7,1
16,124,1,100,0,4,3
16,510,1,100,0,28,15
16,130,1,100,0,27,3
16,136,1,100,0,28,3
16,134,2,245,418,8,1
16,104,2,245,418,7,1
16,140,2,245,418,9,1
16,126,1,100,0,24,3
16,154,1,100,0,20,3
16,150,1,100,0,24,3
16,130,1,100,0,29,3
16,130,1,100,0,21,3
16,246,2,245,418,6,4
16,98,2,245,418,8,1
16,104,2,245,418,8,1
16,100,2,245,418,9,1
16,136,1,100,0,4,3
16,94,2,245,418,5,1
16,114,2,245,418,9,1
16,113,2,245,418,9,1
16,130,1,100,0,12,3
16,136,2,245,418,8,1
16,160,1,100,0,24,3
16,12,2,245,418,8,2
16,132,1,100,0,23,3
16,92,2,245,418,7,1
16,478,2,245,418,7,1
16,112,2,245,418,8,1
16,102,2,245,418,10,1
16,116,1,100,0,4,3
16,130,1,100,0,5,3
16,13813,2,204,319,13,157
16,404,2,204,317,13,61
16,140,1,100,0,13,3
16,126,2,245,418,8,1
16,110,2,245,418,7,1
16,160,1,100,0,20,3
16,110,2,245,418,7,1
16,112,2,245,418,7,1
16,114,2,245,418,8,1
16,200,2,245,418,7,1
16,138,2,245,418,9,1
16,126,1,100,0,19,3
16,110,2,245,418,6,1
16,94,2,245,418,6,1
16,100,2,245,418,9,1
16,140,1,100,0,14,3
16,90,2,245,418,7,1
16,104,2,245,418,9,1
16,194,1,100,0,4,58
16,92,2,245,418,5,1
16,144,2,245,418,9,1
16,136,2,245,418,7,1
16,128,2,245,418,7,1
16,142,1,100,0,21,3
16,192,2,245,418,7,1
16,126,1,100,0,22,3
16,92,2,245,418,9,1
16,110,2,245,418,7,1
16,118,2,245,418,9,1
16,102,2,245,418,6,1
16,112,1,100,0,26,3
16,102,2,245,418,9,1
16,90,2,245,418,9,1
16,128,2,245,418,9,1
16,136,2,245,418,7,1
16,118,1,100,0,24,3
16,128,1,100,0,29,3
16,432,2,245,418,6,1
16,418,2,245,418,7,4
16,107,2,245,418,6,1
16,144,2,245,418,8,1
16,13891,2,204,319,13,157
16,110,2,245,418,9,1
16,92,2,245,418,6,1
16,106,2,245,418,8,1
16,114,2,245,418,7,1
16,106,2,245,418,9,1
16,150,1,100,0,27,3
16,98,2,245,418,9,1
16,104,2,245,418,8,1
16,120,1,100,0,5,3
16,98,2,245,418,6,1
16,100,2,245,418,8,1
16,92,2,245,418,7,1
16,128,1,100,0,4,3
16,138,2,245,418,7,1
16,112,2,245,418,7,1
16,13780,2,204,319,17,157
16,88,2,245,418,8,1
16,111,2,245,418,8,1
16,124,1,100,0,22,3
16,92,2,245,418,6,1
16,110,2,245,418,7,1
16,94,2,245,418,8,1
16,212,2,204,317,16,61
16,129,1,100,0,17,3
16,104,2,245,418,9,1
16,104,2,245,418,8,1
16,92,2,245,418,9,1
16,90,2,245,418,8,1
16,100,2,245,418,7,1
16,94,2,245,418,9,1
16,136,1,100,0,5,3
16,116,2,245,418,7,1
16,96,2,245,418,6,1
16,130,1,100,0,21,3
16,430,2,245,418,7,1
16,138,1,100,0,27,3
16,146,2,245,418,7,1
16,154,1,100,0,23,3
16,138,1,100,0,29,3
16,96,2,245,418,5,1
16,108,2,245,418,7,1
16,134,1,100,0,5,3
16,13837,2,204,319,14,155
16,130,2,245,418,8,1
16,110,2,245,418,9,1
16,124,1,100,0,22,3
16,138,1,100,0,4,3
16,108,2,245,418,9,1
16,144,1,100,0,5,3
16,120,1,100,0,4,3
16,90,2,245,418,7,1
16,96,2,245,418,7,1
16,169,2,245,418,8,1
16,130,1,100,0,27,3
16,152,1,100,0,27,3
16,268,1,100,0,6,3
16,144,2,245,418,9,1
16,128,1,100,0,24,3
16,88,2,245,418,9,1
16,130,2,245,418,9,1
16,142,1,100,0,27,3
16,126,1,100,0,28,3
16,104,2,245,418,6,1
16,184,1,100,0,11,3
16,13834,2,204,319,15,157
